"decimalLatitude","decimalLongitude","eventDate","scientific_name","url","image_url"
41.2769396964,2.0742337033,2023-07-16,"Callinectes sapidus","https://www.inaturalist.org/observations/173381410","https://inaturalist-open-data.s3.amazonaws.com/photos/301096100/medium.jpeg"
39.5488299504,26.953404732,2023-07-16,"Callinectes sapidus","https://www.inaturalist.org/observations/173298529","https://static.inaturalist.org/photos/300937081/medium.jpeg"
44.6759597791,12.2481275144,2023-07-16,"Callinectes sapidus","https://www.inaturalist.org/observations/173216440","https://inaturalist-open-data.s3.amazonaws.com/photos/300785204/medium.jpeg"
44.7381173542,12.243336803,2023-07-16,"Callinectes sapidus","https://www.inaturalist.org/observations/173162893","https://static.inaturalist.org/photos/300692251/medium.jpg"
39.7981222688,3.1108712283,2023-07-15,"Callinectes sapidus","https://www.inaturalist.org/observations/173079120","https://inaturalist-open-data.s3.amazonaws.com/photos/300529197/medium.jpeg"
40.8092394184,9.6780651524,2023-07-09,"Callinectes sapidus","https://www.inaturalist.org/observations/172818351",""
39.9313655004,3.988339538,2023-07-12,"Callinectes sapidus","https://www.inaturalist.org/observations/172808062","https://inaturalist-open-data.s3.amazonaws.com/photos/300038327/medium.jpg"
42.212729,3.0965479722,2023-07-13,"Callinectes sapidus","https://www.inaturalist.org/observations/172701507","https://inaturalist-open-data.s3.amazonaws.com/photos/299837919/medium.jpeg"
45.4910430833,12.4113178056,2023-07-13,"Callinectes sapidus","https://www.inaturalist.org/observations/172694838","https://static.inaturalist.org/photos/299823102/medium.jpeg"
45.0081055953,12.3476212844,2023-07-11,"Callinectes sapidus","https://www.inaturalist.org/observations/172514430","https://inaturalist-open-data.s3.amazonaws.com/photos/299492070/medium.jpeg"
42.9541222222,10.5885916667,2022-12-27,"Callinectes sapidus","https://www.inaturalist.org/observations/172316543","https://inaturalist-open-data.s3.amazonaws.com/photos/299125553/medium.jpeg"
45.266106,12.302213,2023-07-11,"Callinectes sapidus","https://www.inaturalist.org/observations/172315546","https://inaturalist-open-data.s3.amazonaws.com/photos/299122470/medium.jpeg"
40.9918933333,19.4813327783,2023-07-06,"Callinectes sapidus","https://www.inaturalist.org/observations/172128531","https://inaturalist-open-data.s3.amazonaws.com/photos/298767446/medium.jpg"
44.0790241667,12.5755080556,2023-07-09,"Callinectes sapidus","https://www.inaturalist.org/observations/171962838","https://inaturalist-open-data.s3.amazonaws.com/photos/298466010/medium.jpeg"
37.778745,-0.7553469722,2023-07-06,"Callinectes sapidus","https://www.inaturalist.org/observations/171553654","https://static.inaturalist.org/photos/297702906/medium.jpeg"
37.8691754258,12.457549782,2023-06-28,"Callinectes sapidus","https://www.inaturalist.org/observations/171460196","https://inaturalist-open-data.s3.amazonaws.com/photos/297527175/medium.jpeg"
37.8691754258,12.457549782,2023-06-30,"Callinectes sapidus","https://www.inaturalist.org/observations/171460194","https://inaturalist-open-data.s3.amazonaws.com/photos/297527163/medium.jpeg"
37.8443020251,12.4637288684,2023-06-30,"Callinectes sapidus","https://www.inaturalist.org/observations/171456925","https://inaturalist-open-data.s3.amazonaws.com/photos/297521158/medium.jpeg"
44.4638175964,12.2892065048,2023-06-28,"Callinectes sapidus","https://www.inaturalist.org/observations/171404441","https://static.inaturalist.org/photos/297425569/medium.jpeg"
35.2870674023,-2.9366390035,2023-07-04,"Callinectes sapidus","https://www.inaturalist.org/observations/171104377","https://inaturalist-open-data.s3.amazonaws.com/photos/296869313/medium.jpeg"
45.282641,12.306367,2023-07-04,"Callinectes sapidus","https://www.inaturalist.org/observations/171053868","https://inaturalist-open-data.s3.amazonaws.com/photos/296772974/medium.jpeg"
39.8112639,19.8583009,2023-06-30,"Callinectes sapidus","https://www.inaturalist.org/observations/170988075","https://static.inaturalist.org/photos/296652957/medium.jpeg"
43.0169601389,10.5259198889,2023-07-03,"Callinectes sapidus","https://www.inaturalist.org/observations/170867571","https://static.inaturalist.org/photos/296425946/medium.jpeg"
36.801826347,28.6134245659,2013-06-08,"Callinectes sapidus","https://www.inaturalist.org/observations/170817261","https://inaturalist-open-data.s3.amazonaws.com/photos/296330381/medium.jpeg"
40.9969907237,25.1355413,2023-06-23,"Callinectes sapidus","https://www.inaturalist.org/observations/170811681","https://inaturalist-open-data.s3.amazonaws.com/photos/296320641/medium.jpg"
40.7205804399,0.8598384261,2023-07-02,"Callinectes sapidus","https://www.inaturalist.org/observations/170646740","https://static.inaturalist.org/photos/296004724/medium.jpeg"
39.5886466667,19.9146283333,2023-07-01,"Callinectes sapidus","https://www.inaturalist.org/observations/170410847","https://static.inaturalist.org/photos/295563855/medium.jpg"
42.01518082,11.96325912,2023-06-30,"Callinectes sapidus","https://www.inaturalist.org/observations/170248772","https://inaturalist-open-data.s3.amazonaws.com/photos/295258658/medium.jpeg"
40.9768994227,19.4654936609,2023-06-29,"Callinectes sapidus","https://www.inaturalist.org/observations/170237533","https://inaturalist-open-data.s3.amazonaws.com/photos/295238779/medium.jpg"
41.9968194444,11.9844361111,2023-06-29,"Callinectes sapidus","https://www.inaturalist.org/observations/170097009","https://inaturalist-open-data.s3.amazonaws.com/photos/294973581/medium.jpeg"
40.8905235565,14.0366787091,2023-06-27,"Callinectes sapidus","https://www.inaturalist.org/observations/169735270","https://static.inaturalist.org/photos/294299629/medium.jpeg"
44.4236111111,12.3055555556,2023-06-22,"Callinectes sapidus","https://www.inaturalist.org/observations/169552554","https://inaturalist-open-data.s3.amazonaws.com/photos/293969777/medium.jpg"
40.691591858,23.399185879,2023-06-22,"Callinectes sapidus","https://www.inaturalist.org/observations/168890749","https://inaturalist-open-data.s3.amazonaws.com/photos/292749393/medium.jpeg"
40.3208647705,23.0314609124,2023-06-22,"Callinectes sapidus","https://www.inaturalist.org/observations/168875140","https://inaturalist-open-data.s3.amazonaws.com/photos/292700542/medium.jpeg"
40.3208679126,23.0314387841,2023-06-22,"Callinectes sapidus","https://www.inaturalist.org/observations/168875139","https://inaturalist-open-data.s3.amazonaws.com/photos/292700153/medium.jpeg"
45.0908861128,12.328736186,2023-06-21,"Callinectes sapidus","https://www.inaturalist.org/observations/168626868","https://inaturalist-open-data.s3.amazonaws.com/photos/292267448/medium.jpeg"
44.464138031,12.2891101837,2023-06-20,"Callinectes sapidus","https://www.inaturalist.org/observations/168473320","https://static.inaturalist.org/photos/291979053/medium.jpeg"
40.5479288389,22.7048548261,2023-06-18,"Callinectes sapidus","https://www.inaturalist.org/observations/168368555","https://inaturalist-open-data.s3.amazonaws.com/photos/291776497/medium.jpeg"
44.4654960632,12.2888669968,2023-06-19,"Callinectes sapidus","https://www.inaturalist.org/observations/168259802","https://static.inaturalist.org/photos/291583194/medium.jpeg"
40.5297763239,22.6995861381,2023-06-18,"Callinectes sapidus","https://www.inaturalist.org/observations/168173314","https://inaturalist-open-data.s3.amazonaws.com/photos/291397354/medium.jpeg"
41.0664491914,1.1818677368,2023-06-16,"Callinectes sapidus","https://www.inaturalist.org/observations/168098642","https://static.inaturalist.org/photos/291280010/medium.jpg"
41.3204633179,19.4299599901,2023-06-17,"Callinectes sapidus","https://www.inaturalist.org/observations/168044220","https://inaturalist-open-data.s3.amazonaws.com/photos/291182474/medium.jpeg"
36.8036444367,15.0982809439,2023-06-17,"Callinectes sapidus","https://www.inaturalist.org/observations/167887373","https://inaturalist-open-data.s3.amazonaws.com/photos/290889305/medium.jpeg"
39.4399066843,19.902777113,2023-06-15,"Callinectes sapidus","https://www.inaturalist.org/observations/167548503","https://inaturalist-open-data.s3.amazonaws.com/photos/290260130/medium.jpeg"
44.840595,12.45783,2023-03-17,"Callinectes sapidus","https://www.inaturalist.org/observations/167539668","https://inaturalist-open-data.s3.amazonaws.com/photos/290234089/medium.jpg"
40.4827507828,14.9418565258,2023-06-09,"Callinectes sapidus","https://www.inaturalist.org/observations/167486872","https://static.inaturalist.org/photos/290150811/medium.jpeg"
37.9779061389,-0.6914305278,2023-06-12,"Callinectes sapidus","https://www.inaturalist.org/observations/167242463","https://static.inaturalist.org/photos/289694813/medium.jpeg"
37.5580373852,24.3224158511,2021-05-29,"Callinectes sapidus","https://www.inaturalist.org/observations/167186180","https://inaturalist-open-data.s3.amazonaws.com/photos/289593884/medium.jpeg"
40.6470489431,0.7652666601,2023-06-05,"Callinectes sapidus","https://www.inaturalist.org/observations/166868195","https://inaturalist-open-data.s3.amazonaws.com/photos/288993561/medium.jpeg"
34.8151108184,35.9280697256,2023-06-11,"Callinectes sapidus","https://www.inaturalist.org/observations/166822231","https://inaturalist-open-data.s3.amazonaws.com/photos/288917277/medium.jpeg"
45.5219416667,12.7039083333,2023-06-11,"Callinectes sapidus","https://www.inaturalist.org/observations/166752933","https://static.inaturalist.org/photos/288796649/medium.jpg"
44.6942466667,12.1824533333,2023-06-10,"Callinectes sapidus","https://www.inaturalist.org/observations/166616902","https://inaturalist-open-data.s3.amazonaws.com/photos/288543864/medium.jpg"
44.6439858262,12.2583037473,2023-06-09,"Callinectes sapidus","https://www.inaturalist.org/observations/166540910","https://inaturalist-open-data.s3.amazonaws.com/photos/288411857/medium.jpeg"
44.6439858262,12.2583037473,2023-06-09,"Callinectes sapidus","https://www.inaturalist.org/observations/166540909","https://inaturalist-open-data.s3.amazonaws.com/photos/288411745/medium.jpeg"
41.9575283333,12.0492833333,2023-06-04,"Callinectes sapidus","https://www.inaturalist.org/observations/165975531","https://inaturalist-open-data.s3.amazonaws.com/photos/287369638/medium.jpg"
40.3733240391,9.7273176536,2023-06-06,"Callinectes sapidus","https://www.inaturalist.org/observations/165945282","https://inaturalist-open-data.s3.amazonaws.com/photos/287312243/medium.jpeg"
44.3395611716,12.3322539032,2023-06-06,"Callinectes sapidus","https://www.inaturalist.org/observations/165940137","https://inaturalist-open-data.s3.amazonaws.com/photos/287302740/medium.jpeg"
36.8898571439,27.1745052561,2023-06-06,"Callinectes sapidus","https://www.inaturalist.org/observations/165868249","https://inaturalist-open-data.s3.amazonaws.com/photos/287173797/medium.jpeg"
36.8892910754,27.1744375303,2023-06-06,"Callinectes sapidus","https://www.inaturalist.org/observations/165859205","https://inaturalist-open-data.s3.amazonaws.com/photos/287157701/medium.jpeg"
45.6142412104,12.9105126858,2023-06-04,"Callinectes sapidus","https://www.inaturalist.org/observations/165523245","https://inaturalist-open-data.s3.amazonaws.com/photos/286531346/medium.jpeg"
45.61368938,12.9097177461,2023-06-03,"Callinectes sapidus","https://www.inaturalist.org/observations/165316751","https://inaturalist-open-data.s3.amazonaws.com/photos/286154113/medium.jpeg"
44.9862949584,12.4389464781,2023-03-15,"Callinectes sapidus","https://www.inaturalist.org/observations/165141099","https://inaturalist-open-data.s3.amazonaws.com/photos/285822949/medium.jpg"
36.8037217997,15.0988702,2023-05-31,"Callinectes sapidus","https://www.inaturalist.org/observations/164814104","https://inaturalist-open-data.s3.amazonaws.com/photos/285215772/medium.jpeg"
42.4507437061,18.5046213493,2023-05-07,"Callinectes sapidus","https://www.inaturalist.org/observations/163957785","https://inaturalist-open-data.s3.amazonaws.com/photos/283642336/medium.jpeg"
45.4581298229,12.4616074562,2023-05-26,"Callinectes sapidus","https://www.inaturalist.org/observations/163878107","https://static.inaturalist.org/photos/283492268/medium.jpeg"
44.9922725255,12.4846778065,2023-05-23,"Callinectes sapidus","https://www.inaturalist.org/observations/163338115","https://inaturalist-open-data.s3.amazonaws.com/photos/282496454/medium.jpeg"
38.3474159167,-0.4727149722,2023-05-23,"Callinectes sapidus","https://www.inaturalist.org/observations/163302572","https://inaturalist-open-data.s3.amazonaws.com/photos/282435327/medium.jpg"
40.6400516607,22.944419235,2023-05-21,"Callinectes sapidus","https://www.inaturalist.org/observations/162929231","https://inaturalist-open-data.s3.amazonaws.com/photos/281752852/medium.jpeg"
39.3064699722,9.6232349722,2023-05-18,"Callinectes sapidus","https://www.inaturalist.org/observations/162338892","https://inaturalist-open-data.s3.amazonaws.com/photos/280691759/medium.jpeg"
39.4472416667,20.0623388333,2023-05-18,"Callinectes sapidus","https://www.inaturalist.org/observations/162307950","https://inaturalist-open-data.s3.amazonaws.com/photos/280638110/medium.jpg"
40.6430855389,0.7327881118,2018-09-22,"Callinectes sapidus","https://www.inaturalist.org/observations/161117855","https://inaturalist-open-data.s3.amazonaws.com/photos/278466611/medium.jpeg"
44.6985311997,12.2405711997,2023-05-09,"Callinectes sapidus","https://www.inaturalist.org/observations/160894624","https://inaturalist-open-data.s3.amazonaws.com/photos/278066588/medium.jpeg"
40.7851276653,0.7044123808,2023-04-30,"Callinectes sapidus","https://www.inaturalist.org/observations/160547632","https://inaturalist-open-data.s3.amazonaws.com/photos/277423761/medium.jpeg"
41.91678507,19.25556004,2023-05-04,"Callinectes sapidus","https://www.inaturalist.org/observations/160508944","https://inaturalist-open-data.s3.amazonaws.com/photos/277364857/medium.jpeg"
44.6677053027,12.2147014074,2023-05-06,"Callinectes sapidus","https://www.inaturalist.org/observations/160390035","https://static.inaturalist.org/photos/277148448/medium.jpeg"
42.395711021,18.7135422975,2023-05-06,"Callinectes sapidus","https://www.inaturalist.org/observations/160313491","https://inaturalist-open-data.s3.amazonaws.com/photos/277015073/medium.jpeg"
36.7921473281,5.640902482,2022-08-10,"Callinectes sapidus","https://www.inaturalist.org/observations/159935775","https://inaturalist-open-data.s3.amazonaws.com/photos/276346389/medium.jpeg"
41.5384561708,15.9022553265,2023-05-04,"Callinectes sapidus","https://www.inaturalist.org/observations/159611542","https://inaturalist-open-data.s3.amazonaws.com/photos/275779229/medium.jpeg"
40.6530010826,0.6811888128,2023-04-01,"Callinectes sapidus","https://www.inaturalist.org/observations/158579790","https://static.inaturalist.org/photos/274042451/medium.jpg"
38.2349454324,15.2389111742,2023-04-28,"Callinectes sapidus","https://www.inaturalist.org/observations/157267588","https://inaturalist-open-data.s3.amazonaws.com/photos/271939555/medium.jpeg"
40.6265712468,0.7417384163,2021-10-09,"Callinectes sapidus","https://www.inaturalist.org/observations/156875711","https://inaturalist-open-data.s3.amazonaws.com/photos/271306268/medium.jpeg"
44.7777095644,12.2560567036,2023-04-15,"Callinectes sapidus","https://www.inaturalist.org/observations/156429905","https://inaturalist-open-data.s3.amazonaws.com/photos/270496106/medium.jpeg"
45.3489443231,10.8749725921,2023-04-21,"Callinectes sapidus","https://www.inaturalist.org/observations/156261379","https://inaturalist-open-data.s3.amazonaws.com/photos/270183339/medium.jpg"
42.5861631802,14.0892245548,2023-04-11,"Callinectes sapidus","https://www.inaturalist.org/observations/154998182","https://inaturalist-open-data.s3.amazonaws.com/photos/267871538/medium.jpg"
44.8295608673,12.4202943966,2023-04-11,"Callinectes sapidus","https://www.inaturalist.org/observations/154422948","https://inaturalist-open-data.s3.amazonaws.com/photos/266825222/medium.jpeg"
45.2406220487,12.297812407,2021-05-03,"Callinectes sapidus","https://www.inaturalist.org/observations/152531034","https://inaturalist-open-data.s3.amazonaws.com/photos/263324281/medium.jpg"
45.0503730772,12.3868570325,2023-03-26,"Callinectes sapidus","https://www.inaturalist.org/observations/152419868","https://inaturalist-open-data.s3.amazonaws.com/photos/263118149/medium.jpeg"
44.6748463889,12.2522130556,2023-03-25,"Callinectes sapidus","https://www.inaturalist.org/observations/152271311","https://inaturalist-open-data.s3.amazonaws.com/photos/262840959/medium.jpeg"
43.0095418891,10.5012556924,2022-07-11,"Callinectes sapidus","https://www.inaturalist.org/observations/152113459","https://inaturalist-open-data.s3.amazonaws.com/photos/262553498/medium.jpg"
44.2630992979,12.3613543807,2023-03-19,"Callinectes sapidus","https://www.inaturalist.org/observations/151593646","https://static.inaturalist.org/photos/261586306/medium.jpeg"
40.3783588232,9.734797664,2023-03-13,"Callinectes sapidus","https://www.inaturalist.org/observations/151115845","https://static.inaturalist.org/photos/260691888/medium.jpeg"
39.8767700195,9.5718860626,2023-03-12,"Callinectes sapidus","https://www.inaturalist.org/observations/150926922","https://inaturalist-open-data.s3.amazonaws.com/photos/260336117/medium.jpeg"
41.3201400035,19.4307136908,2023-03-11,"Callinectes sapidus","https://www.inaturalist.org/observations/150907197","https://inaturalist-open-data.s3.amazonaws.com/photos/260298147/medium.jpeg"
39.3505283861,-0.3119935468,2023-03-11,"Callinectes sapidus","https://www.inaturalist.org/observations/150816175","https://inaturalist-open-data.s3.amazonaws.com/photos/260126797/medium.jpeg"
36.8498635596,31.0548710262,2017-11-05,"Callinectes sapidus","https://www.inaturalist.org/observations/149460440","https://inaturalist-open-data.s3.amazonaws.com/photos/257548400/medium.jpeg"
39.8583502563,3.0975777365,2022-04-20,"Callinectes sapidus","https://www.inaturalist.org/observations/149405349","https://inaturalist-open-data.s3.amazonaws.com/photos/257444288/medium.jpg"
42.6626642584,3.03518027,2022-06-14,"Callinectes sapidus","https://www.inaturalist.org/observations/149313952","https://inaturalist-open-data.s3.amazonaws.com/photos/257271419/medium.jpeg"
40.2434530974,16.7850507796,2017-02-08,"Callinectes sapidus","https://www.inaturalist.org/observations/149118887","https://static.inaturalist.org/photos/256908526/medium.jpeg"
42.4026090034,11.3813814217,2023-02-16,"Callinectes sapidus","https://www.inaturalist.org/observations/148917599","https://static.inaturalist.org/photos/256531254/medium.jpg"
44.0720583333,12.5819283333,2023-02-15,"Callinectes sapidus","https://www.inaturalist.org/observations/148833882","https://static.inaturalist.org/photos/256373594/medium.jpg"
45.0251464842,12.4273738858,2023-02-12,"Callinectes sapidus","https://www.inaturalist.org/observations/148683737","https://inaturalist-open-data.s3.amazonaws.com/photos/256088747/medium.jpeg"
37.1996421338,-1.8118434445,2022-07-14,"Callinectes sapidus","https://www.inaturalist.org/observations/148597595","https://inaturalist-open-data.s3.amazonaws.com/photos/255926630/medium.jpg"
40.5115699768,19.4087047577,2022-09-08,"Callinectes sapidus","https://www.inaturalist.org/observations/148278505","https://inaturalist-open-data.s3.amazonaws.com/photos/255312108/medium.jpeg"
36.8047867618,28.610945801,2022-08-23,"Callinectes sapidus","https://www.inaturalist.org/observations/148182502","https://inaturalist-open-data.s3.amazonaws.com/photos/255127596/medium.jpeg"
41.9995361111,11.9754861111,2023-02-06,"Callinectes sapidus","https://www.inaturalist.org/observations/148181411","https://inaturalist-open-data.s3.amazonaws.com/photos/255126227/medium.jpeg"
41.2714748552,19.5027009899,2021-05-08,"Callinectes sapidus","https://www.inaturalist.org/observations/147720651","https://static.inaturalist.org/photos/254238708/medium.jpg"
41.2743665994,19.5037309477,2021-05-08,"Callinectes sapidus","https://www.inaturalist.org/observations/147720646","https://static.inaturalist.org/photos/254238701/medium.jpg"
41.2746246263,19.5030443022,2021-05-08,"Callinectes sapidus","https://www.inaturalist.org/observations/147720645","https://static.inaturalist.org/photos/254238682/medium.jpg"
40.2464134298,18.456069513,2022-11-18,"Callinectes sapidus","https://www.inaturalist.org/observations/147421481","https://inaturalist-open-data.s3.amazonaws.com/photos/253671120/medium.jpeg"
44.2449994008,12.3697734315,2023-01-26,"Callinectes sapidus","https://www.inaturalist.org/observations/147396583","https://inaturalist-open-data.s3.amazonaws.com/photos/253623505/medium.jpeg"
44.0598147232,12.5939090922,2023-01-25,"Callinectes sapidus","https://www.inaturalist.org/observations/147342662","https://inaturalist-open-data.s3.amazonaws.com/photos/253522882/medium.jpeg"
44.5058305556,12.2826277778,2023-01-25,"Callinectes sapidus","https://www.inaturalist.org/observations/147341962","https://inaturalist-open-data.s3.amazonaws.com/photos/253521690/medium.jpeg"
44.1710488546,12.4380700663,2023-01-24,"Callinectes sapidus","https://www.inaturalist.org/observations/147266103","https://inaturalist-open-data.s3.amazonaws.com/photos/253375731/medium.jpeg"
34.91141095,33.63819112,2023-01-21,"Callinectes sapidus","https://www.inaturalist.org/observations/147017124","https://static.inaturalist.org/photos/252899929/medium.jpeg"
42.4498919722,18.503291,2023-01-15,"Callinectes sapidus","https://www.inaturalist.org/observations/146885400","https://inaturalist-open-data.s3.amazonaws.com/photos/252641008/medium.jpeg"
40.5289949791,22.6871201761,2023-01-15,"Callinectes sapidus","https://www.inaturalist.org/observations/146614201","https://inaturalist-open-data.s3.amazonaws.com/photos/252103956/medium.jpeg"
35.780632,-5.7984528611,2023-01-07,"Callinectes sapidus","https://www.inaturalist.org/observations/146108449","https://inaturalist-open-data.s3.amazonaws.com/photos/251123878/medium.jpeg"
35.780632,-5.7984528611,2023-01-07,"Callinectes sapidus","https://www.inaturalist.org/observations/146108424","https://inaturalist-open-data.s3.amazonaws.com/photos/251123773/medium.jpeg"
35.7806701389,-5.7984681389,2023-01-07,"Callinectes sapidus","https://www.inaturalist.org/observations/146108358","https://inaturalist-open-data.s3.amazonaws.com/photos/251123573/medium.jpeg"
35.7806243889,-5.7984251667,2023-01-07,"Callinectes sapidus","https://www.inaturalist.org/observations/146108328","https://inaturalist-open-data.s3.amazonaws.com/photos/251123458/medium.jpeg"
41.949293952,9.4074102491,2023-01-07,"Callinectes sapidus","https://www.inaturalist.org/observations/146028817","https://inaturalist-open-data.s3.amazonaws.com/photos/250965841/medium.jpeg"
39.4228083333,-0.3310916667,2022-12-31,"Callinectes sapidus","https://www.inaturalist.org/observations/145539361","https://inaturalist-open-data.s3.amazonaws.com/photos/250011922/medium.jpg"
39.4227333333,-0.33122,2022-12-31,"Callinectes sapidus","https://www.inaturalist.org/observations/145537675","https://inaturalist-open-data.s3.amazonaws.com/photos/250012455/medium.jpg"
39.4227033333,-0.3312216667,2022-12-31,"Callinectes sapidus","https://www.inaturalist.org/observations/145533875","https://inaturalist-open-data.s3.amazonaws.com/photos/250008546/medium.jpg"
32.8177592,34.9542060639,2022-09-09,"Callinectes sapidus","https://www.inaturalist.org/observations/145409437","https://inaturalist-open-data.s3.amazonaws.com/photos/249758185/medium.jpg"
36.1559935754,-5.4447649419,2022-12-26,"Callinectes sapidus","https://www.inaturalist.org/observations/145109144","https://inaturalist-open-data.s3.amazonaws.com/photos/249205355/medium.jpeg"
40.620342,22.8344929722,2022-12-24,"Callinectes sapidus","https://www.inaturalist.org/observations/145000245","https://inaturalist-open-data.s3.amazonaws.com/photos/248994039/medium.jpeg"
44.7337582893,11.9490391531,2022-09-09,"Callinectes sapidus","https://www.inaturalist.org/observations/144680636","https://inaturalist-open-data.s3.amazonaws.com/photos/248371240/medium.jpg"
35.099883,-2.287664,2022-08-12,"Callinectes sapidus","https://www.inaturalist.org/observations/144527658","https://inaturalist-open-data.s3.amazonaws.com/photos/248072628/medium.jpg"
45.476025833,12.5692247142,2022-09-23,"Callinectes sapidus","https://www.inaturalist.org/observations/144286666","https://static.inaturalist.org/photos/247611372/medium.jpg"
36.0051305556,-5.6107722222,2022-11-27,"Callinectes sapidus","https://www.inaturalist.org/observations/144138999","https://inaturalist-open-data.s3.amazonaws.com/photos/247331295/medium.jpeg"
45.6260947064,12.9760482527,2022-12-10,"Callinectes sapidus","https://www.inaturalist.org/observations/144075430","https://inaturalist-open-data.s3.amazonaws.com/photos/247205901/medium.jpg"
45.6129697839,12.9199756142,2022-12-10,"Callinectes sapidus","https://www.inaturalist.org/observations/144062819","https://inaturalist-open-data.s3.amazonaws.com/photos/247183222/medium.jpg"
41.9191434409,19.2568230891,2017-05-10,"Callinectes sapidus","https://www.inaturalist.org/observations/143973072","https://inaturalist-open-data.s3.amazonaws.com/photos/247010550/medium.jpg"
35.0998704755,-2.287664786,2022-12-08,"Callinectes sapidus","https://www.inaturalist.org/observations/143958023","https://static.inaturalist.org/photos/246981778/medium.jpeg"
44.6743466667,12.2518966667,2022-12-08,"Callinectes sapidus","https://www.inaturalist.org/observations/143942649","https://inaturalist-open-data.s3.amazonaws.com/photos/246952862/medium.jpg"
35.099883,-2.287664,2022-12-04,"Callinectes sapidus","https://www.inaturalist.org/observations/143715846","https://inaturalist-open-data.s3.amazonaws.com/photos/246522166/medium.jpg"
35.099883,-2.287664,2022-12-04,"Callinectes sapidus","https://www.inaturalist.org/observations/143715693","https://inaturalist-open-data.s3.amazonaws.com/photos/246521732/medium.jpg"
39.6273630295,20.1369212997,2020-07-11,"Callinectes sapidus","https://www.inaturalist.org/observations/142894098","https://static.inaturalist.org/photos/245052854/medium.jpg"
38.1449639588,21.3845367163,2022-05-26,"Callinectes sapidus","https://www.inaturalist.org/observations/142811725","https://inaturalist-open-data.s3.amazonaws.com/photos/244908565/medium.jpg"
40.9741238509,19.4721323835,2022-11-24,"Callinectes sapidus","https://www.inaturalist.org/observations/142743681","https://inaturalist-open-data.s3.amazonaws.com/photos/244779689/medium.jpeg"
39.3507386479,-0.3124592453,2022-11-15,"Callinectes sapidus","https://www.inaturalist.org/observations/142680981","https://inaturalist-open-data.s3.amazonaws.com/photos/244661228/medium.jpeg"
36.6210021973,29.1112728119,2022-11-13,"Callinectes sapidus","https://www.inaturalist.org/observations/142530812","https://inaturalist-open-data.s3.amazonaws.com/photos/250743937/medium.jpeg"
44.68517,12.2420166667,2022-11-20,"Callinectes sapidus","https://www.inaturalist.org/observations/142487910","https://inaturalist-open-data.s3.amazonaws.com/photos/244291858/medium.jpg"
40.6234380781,0.7149920158,2022-05-24,"Callinectes sapidus","https://www.inaturalist.org/observations/142424884","https://static.inaturalist.org/photos/244171174/medium.jpeg"
40.6208266944,22.8346099722,2022-11-13,"Callinectes sapidus","https://www.inaturalist.org/observations/141920994","https://inaturalist-open-data.s3.amazonaws.com/photos/243230650/medium.jpeg"
41.0129027783,19.4736391667,2022-11-12,"Callinectes sapidus","https://www.inaturalist.org/observations/141807707","https://inaturalist-open-data.s3.amazonaws.com/photos/243014545/medium.jpg"
40.5173596913,19.4047131528,2022-10-26,"Callinectes sapidus","https://www.inaturalist.org/observations/141798912","https://inaturalist-open-data.s3.amazonaws.com/photos/243001930/medium.jpeg"
40.9502459102,19.4800731304,2022-11-10,"Callinectes sapidus","https://www.inaturalist.org/observations/141760411","https://inaturalist-open-data.s3.amazonaws.com/photos/242930387/medium.jpg"
40.8584711109,24.710489586,2022-11-01,"Callinectes sapidus","https://www.inaturalist.org/observations/141618283","https://static.inaturalist.org/photos/242656406/medium.jpeg"
45.49267,12.6135033333,2022-11-08,"Callinectes sapidus","https://www.inaturalist.org/observations/141518742","https://static.inaturalist.org/photos/242465826/medium.jpg"
38.1078518405,-0.6491678844,2022-11-01,"Callinectes sapidus","https://www.inaturalist.org/observations/140821381","https://static.inaturalist.org/photos/241112248/medium.jpg"
38.2569578459,20.4229087383,2022-09-04,"Callinectes sapidus","https://www.inaturalist.org/observations/140815909","https://static.inaturalist.org/photos/241101856/medium.jpeg"
44.675955,12.2493663889,2022-11-01,"Callinectes sapidus","https://www.inaturalist.org/observations/140773426","https://inaturalist-open-data.s3.amazonaws.com/photos/241017364/medium.jpeg"
36.8033519722,28.6088169722,2019-08-16,"Callinectes sapidus","https://www.inaturalist.org/observations/140637634","https://inaturalist-open-data.s3.amazonaws.com/photos/240766680/medium.jpg"
44.7427397398,12.2453684787,2022-10-31,"Callinectes sapidus","https://www.inaturalist.org/observations/140629769","https://inaturalist-open-data.s3.amazonaws.com/photos/240751892/medium.jpg"
40.095142723,22.5681767881,2022-10-29,"Callinectes sapidus","https://www.inaturalist.org/observations/140575856","https://inaturalist-open-data.s3.amazonaws.com/photos/240649021/medium.jpg"
40.5177771602,19.4041604921,2022-10-26,"Callinectes sapidus","https://www.inaturalist.org/observations/140064009","https://inaturalist-open-data.s3.amazonaws.com/photos/239692266/medium.jpeg"
44.80395221,12.27441053,2022-10-25,"Callinectes sapidus","https://www.inaturalist.org/observations/139953742","https://static.inaturalist.org/photos/239480936/medium.jpeg"
32.8272838997,34.9601655,2022-10-25,"Callinectes sapidus","https://www.inaturalist.org/observations/139941823","https://static.inaturalist.org/photos/239457847/medium.jpeg"
45.5062909778,12.6457387581,2022-10-16,"Callinectes sapidus","https://www.inaturalist.org/observations/139728298","https://inaturalist-open-data.s3.amazonaws.com/photos/239047582/medium.jpeg"
